Name,Date,Invoice_Number,Memo,Item,Qty,Sales_Price,Description
Global Copier Resource Pte Ltd,4/20/2021,16301.0,4/12/2021,CANON,1.0,875.0,
Global Copier Resource Pte Ltd,4/20/2021,16301.0,4/12/2021,CANON,1.0,500.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,XEROX,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,XEROX,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,XEROX,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,XEROX,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,XEROX,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,100.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,600.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,600.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,25.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,25.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,500.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,RISO,1.0,300.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,215.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,5/10/2021,CANON,1.0,800.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,5/27/2021,16330.0,PARTS,CANON,1.0,250.0,
Global Copier Resource Pte Ltd,6/22/2021,16375.0,6/9/2021,CANON,1.0,215.0,
Global Copier Resource Pte Ltd,6/22/2021,16375.0,6/9/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,6/22/2021,16375.0,6/9/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,RISO,1.0,250.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,750.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,750.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,400.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,400.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,S/N CPF421246,TOSHIBA,1.0,100.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,S/N CUL623624,TOSHIBA,1.0,50.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,S/N S21290876,TOSHIBA,1.0,75.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,100.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,TAG 18006,CANON,1.0,215.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,RISO,1.0,300.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,6/22/2021,CANON,1.0,850.0,
Global Copier Resource Pte Ltd,7/30/2021,16403.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G145R500541,SAVIN,1.0,275.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G145R500232,SAVIN,1.0,275.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G145RB00534,SAVIN,1.0,275.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G144R900281,SAVIN,1.0,275.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G146R300876,SAVIN,1.0,275.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G165R630254,SAVIN,1.0,300.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G165RB30270,SAVIN,1.0,300.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N G165RB30336,SAVIN,1.0,300.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,S/N W864LC00003,SAVIN,1.0,1650.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,8/2/2021,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,8/12/2021,16461.0,8/2/2021,RICOH,1.0,340.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,G145RA00938,SAVIN,1.0,275.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,G165RB30303,SAVIN,1.0,300.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,G164RC30135,SAVIN,1.0,300.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,8/16/2021,RICOH,1.0,300.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,#18320,RICOH,1.0,300.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,8/16/2021,RICOH,1.0,1800.0,
Global Copier Resource Pte Ltd,8/31/2021,16486.0,8/16/2021,RICOH,1.0,300.0,
Global Copier Resource Pte Ltd,9/9/2021,16510.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,9/9/2021,16510.0,FIERY W/18290,KONICA MINOLTA,1.0,0.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,#NAME?,LANIER,1.0,275.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N CHGH28907,TOSHIBA,1.0,350.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N CHHH29356,TOSHIBA,1.0,350.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,500.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N CHJF12483,TOSHIBA,1.0,350.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,RICOH,1.0,1100.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N CHGH28906,TOSHIBA,1.0,350.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N CHGH28911,TOSHIBA,1.0,350.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,500.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,CIL623643,TOSHIBA,1.0,125.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,RICOH,1.0,700.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,CIK850524,TOSHIBA,1.0,125.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,RICOH,1.0,1100.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N CEKE42362,TOSHIBA,1.0,100.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N N/A,TOSHIBA,1.0,50.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,10/4/2021,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,11/4/2021,16556.0,S/N CHJG22077,TOSHIBA,1.0,350.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,750.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,750.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,750.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,750.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,800.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,800.0,
Global Copier Resource Pte Ltd,1/31/2022,16745.0,1/11/2022,CANON,1.0,750.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,3/1/2022,TOSHIBA  Inv,1.0,100.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,3/1/2022,TOSHIBA  Inv,1.0,100.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,3/1/2022,TOSHIBA  Inv,1.0,100.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,3/1/2022,TOSHIBA  Inv,1.0,100.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,3/1/2022,TOSHIBA  Inv,1.0,50.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,LCT,KONICA MINOLTA,1.0,0.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,"S23745 - W/S23746, S23747,S23748,S23749",KONICA MINOLTA,1.0,75.0,
Global Copier Resource Pte Ltd,3/17/2022,16818.0,3/1/2022,SHARP,1.0,460.0,
Global Copier Resource Pte Ltd,5/6/2022,16941.0,do not charge customer,CREDIT,1.0,-2650.0,
Global Copier Resource Pte Ltd,5/23/2022,16929.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,5/23/2022,16929.0,5/2/2022,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,6/16/2022,16969.0,6/1/2022,CANON,1.0,50.0,
Global Copier Resource Pte Ltd,6/16/2022,16969.0,6/1/2022,CANON,1.0,175.0,
Global Copier Resource Pte Ltd,6/16/2022,16969.0,S/N 7010207,OCE,1.0,0.0,
Global Copier Resource Pte Ltd,6/16/2022,16969.0,6/1/2022,CANON,1.0,150.0,
Global Copier Resource Pte Ltd,6/16/2022,16969.0,TAG 24338,XEROX,1.0,250.0,
Global Copier Resource Pte Ltd,6/16/2022,16969.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,FINISHER W/25251,CANON,1.0,0.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,DISPLAY ON TOP,CANON,1.0,950.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,W/N1 FINISHER,CANON,1.0,1250.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,FINISHER W/IR8295,CANON,1.0,0.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,W/N1 FINISHER,CANON,1.0,1250.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,FINISHER W/IR8295,CANON,1.0,0.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,RISO,1.0,325.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,CANON,1.0,275.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,,SHARP,1.0,450.0,
Global Copier Resource Pte Ltd,6/20/2022,16994.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,7/20/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,7/20/2022,TOSHIBA  Inv,1.0,100.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,7/20/2022,TOSHIBA  Inv,1.0,50.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,7/20/2022,TOSHIBA  Inv,1.0,50.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,7/20/2022,TOSHIBA  Inv,1.0,100.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,7/25/2022,17025.0,FINISHER,SHARP,1.0,0.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,825.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,TOSHIBA  Inv,1.0,90.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,950.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,225.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,950.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,950.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,950.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,950.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,200.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,82022,CANON,1.0,300.0,
Global Copier Resource Pte Ltd,8/9/2022,17047.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,100.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,900.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,950.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,900.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,9/9/2022,CANON,1.0,125.0,
Global Copier Resource Pte Ltd,9/27/2022,17116.0,LOADING,LOADING,1.0,1600.0,
Global Copier Resource Pte Ltd,11/23/2022,17190.0,11/3/2022,RISO,1.0,300.0,
Global Copier Resource Pte Ltd,11/23/2022,17190.0,11/3/2022,RISO,1.0,400.0,
Global Copier Resource Pte Ltd,11/23/2022,17190.0,B BLDG,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,11/23/2022,17190.0,11/3/2022,XEROX,1.0,200.0,
Global Copier Resource Pte Ltd,11/23/2022,17190.0,11/3/2022,CANON,1.0,75.0,
Global Copier Resource Pte Ltd,11/23/2022,17190.0,11/3/2022,CANON,1.0,50.0,
